598418.0000000000000000,3120002.0000000000000000,3120002.0000000000000000,3120002.0000000000000000,3120002.0000000000000000
527706.3333333332557231,817154.3333333333721384,2078336.3333333330228925,2078336.3333333330228925,2078336.3333333330228925
402752.6666666666860692,525070.0000000000000000,717912.0000000000000000,718640.6666666666278616,1557504.0000000000000000
334817.5000000000000000,380079.0000000000000000,471669.0000000000000000,616208.0000000000000000,616208.0000000000000000
266731.8666666666395031,306908.2666666666627862,344475.4666666666744277,534352.6666666666278616,535229.4666666666744277
